year,month,processed_full_review,sentiment
2023,2,terribl seat no space leg due box fix seat front us girlfriend box fix front leav space feet normal feet space economi class box fix seat,Negative
2023,2,satisfi first disappoint origin suppos use favorit staff pleasant accommod food excel beauti serv porcelain entertain good extens rate free internet access limit speed posit flight smooth land time staff pleasant,Positive
2023,2,not queu checkin minut staff good chaotic slow board process gate but enter jet bridg calm welcom staff attent inform problem star allianc flight night cancel realloc flight singapor airlin gave us front economi seat leg room flight time meal serv soon take meal good well rest flight attent inform,Positive
2023,2,imagin hour trip near perfect board crew food seat drink cabin crew amaz manag sincer also effici seem truli want deliv best hour liter flew lie flat comfi seat crew proactiv seem avail whenev need someth cabin crew amaz,Positive
2023,2,decent experi check fast easi loung comfort good food offer board slightli chaotic but not aw aircraft wonder comfort seat leg room ife good meal decent two hour flight ask amen kit flight basic time not stellar but better wifi work decent experi,Positive
2023,1,ground crew unreason rude deni board accord minut late ground crew lousi job offload luggag wait almost half day baggag carousel fill miss bag report minut late,Negative
2023,1,flew lhr sin lhr decemb flight morn flight premium economi best part hour experienc premium economi product board flight painless flight left time arriv slightli earli premium economi cabin right front feel quit exclus inde seat cabin configur keep review brief seat major upgrad usual economi seat comfort space food love use book cook meal plenti drink brought around need top snack provid promptli flight cabin crew amazingli good paid extra economi fare time book meant premium economi fare doubl economi fare extra way premium economi worth well ye but add proviso worth pay extra long extra pay no around long haul return economi vs premium no brainer cash but economi premium person say much get cabin crew amazingli good,Positive
2023,1,not singapor airlin far best airlin flown cabin spaciou layout economi class excel mood light cabin lack individu air vent make uncomfort sometim food averag portion not great howev cabin crew everyth serv snack like sandwich cup ramen chip cooki etc passeng time time water beverag hospit welcom door crew help passeng smile given work hour togeth haul flight wide array passeng onboard amaz see help smile alway seat entertain lot option easili entertain person young old hour flight experi great would recommend sq everyon hospit,Positive
2023,1,heard great thing singapor airlin decid give tri book long haul flight even though almost hour flight but feel like one journey end fresh board flight silverkri loung changi airport good sleep pod well bathroom take shower case feel like one food amaz facil call book cook use get steak attach pic delici perfect dine restaur crew polit help drawback find new york jfk airport nice loung loung partner small nice quick bite snack drink wish could someth must admit singapor airlin best airlin singapor airlin best airlin,Positive
2023,1,miss singapor airlin flown regular basi decad disappoint bad first flight took sinc pandem flight purchas air canada ac first market carrier per us dot rule ac also signific carrier clearli research baggag alloc prior trip pack appropri unfortun sia check staff clearli unawar compani baggag polici see pictur refus allow check three bag repack bag airport embarrass complet hassl never decad leisur busi travel definit think twice take flight sia futur miss singapor airlin,Negative
2023,1,memor flight not realli like entertain select seat fine hr flight actual not much differ medium haul except mayb adjoin two seat middl closer food oh dread sound great lemongrass chicken fatti unpleas bok choy almost raw would prefer plate garlic bread instead tini slice given averag experi miss singapor airlin pre covid realli think need game food area especi book flight time actual cheaper go hcmc via singapor singapor howev wish book vietnam airlin save money connect hassl averag experi,Negative
